,filepath,tower
11352,raw/positive/280781_175880_19_0_9794.jpg,1
7905,raw/positive/274850_172581_19_0_10950.jpg,1
6721,raw/negative/275056_181428_19_14454_1.jpg,0
10213,raw/negative/280619_169243_19_4907_2.jpg,0
11794,raw/negative/272259_174036_19_12533_0.jpg,0
10332,raw/positive/278775_175692_19_0_12755.jpg,1
9385,raw/negative/276965_177848_19_16825_2.jpg,0
9241,raw/negative/274710_179304_19_24380_1.jpg,0
14960,raw/positive/272841_170455_19_0_10020.jpg,1
6571,raw/negative/272597_174445_19_13031_1.jpg,0
2782,raw/positive/276236_178761_19_0_19947.jpg,1
5028,raw/positive/279825_181564_19_0_919.jpg,1
11752,raw/negative/274774_179379_19_13783_0.jpg,0
5146,raw/negative/272327_174329_19_13238_0.jpg,0
5622,raw/negative/271842_174123_19_14317_1.jpg,0
4640,raw/positive/275510_171969_19_0_15086.jpg,1
6549,raw/negative/278508_177277_19_18284_2.jpg,0
7325,raw/negative/271810_174999_19_8727_2.jpg,0
5208,raw/negative/277856_182271_19_17823_0.jpg,0
464,raw/positive/273570_181091_19_0_19304.jpg,1
10989,raw/negative/282833_173949_19_17831_1.jpg,0
6972,raw/negative/277246_182809_19_8392_0.jpg,0
8478,raw/negative/273795_174449_19_21270_1.jpg,0
1481,raw/negative/276844_180240_19_5756_1.jpg,0
10254,raw/negative/273308_176930_19_23917_1.jpg,0
3025,raw/positive/275729_172412_19_0_20959.jpg,1
14836,raw/negative/281709_174793_19_8406_2.jpg,0
2609,raw/positive/280803_172130_19_0_20977.jpg,1
6746,raw/negative/272341_174949_19_14762_1.jpg,0
1408,raw/negative/279916_179516_19_10612_2.jpg,0
3193,raw/positive/272373_176178_19_0_3571.jpg,1
14029,raw/negative/275019_180240_19_23314_1.jpg,0
6254,raw/positive/278903_180578_19_0_8101.jpg,1
5849,raw/positive/276377_178652_19_0_7032.jpg,1
10188,raw/positive/276533_182264_19_0_3165.jpg,1
8006,raw/positive/277101_177995_19_0_10939.jpg,1
14035,raw/negative/272944_174455_19_12549_0.jpg,0
143,raw/negative/274437_179497_19_9058_2.jpg,0
14427,raw/negative/271498_175795_19_7762_2.jpg,0
11033,raw/negative/275206_172230_19_15310_2.jpg,0
8694,raw/negative/276526_182146_19_19938_1.jpg,0
5336,raw/negative/279783_178642_19_16824_0.jpg,0
7212,raw/negative/274293_178805_19_12043_0.jpg,0
12844,raw/negative/275618_179159_19_1723_2.jpg,0
10611,raw/positive/273433_174308_19_0_927.jpg,1
14999,raw/negative/277407_177833_19_9835_0.jpg,0
1411,raw/negative/272065_179283_19_7096_0.jpg,0
8910,raw/positive/274424_179658_19_0_15216.jpg,1
1616,raw/negative/271890_174184_19_15284_0.jpg,0
2530,raw/negative/280272_175060_19_19473_1.jpg,0
10058,raw/negative/273505_172068_19_3089_0.jpg,0
12687,raw/negative/277434_175587_19_23447_2.jpg,0
8846,raw/negative/272588_171306_19_12619_2.jpg,0
4689,raw/positive/272772_174486_19_0_450.jpg,1
7837,raw/negative/282818_173649_19_384_0.jpg,0
8670,raw/negative/276938_169622_19_9783_2.jpg,0
1839,raw/negative/281136_175578_19_8074_2.jpg,0
14939,raw/negative/275595_175584_19_816_1.jpg,0
4158,raw/positive/275638_177780_19_0_7157.jpg,1
8091,raw/negative/277109_180856_19_18205_0.jpg,0
14511,raw/negative/272232_175808_19_10872_2.jpg,0
2690,raw/negative/276518_182078_19_9932_0.jpg,0
7690,raw/negative/283386_173144_19_13367_0.jpg,0
5475,raw/negative/273020_175424_19_637_0.jpg,0
10059,raw/negative/281024_168828_19_11439_0.jpg,0
10505,raw/negative/280236_169553_19_4066_1.jpg,0
8695,raw/negative/279832_174336_19_13284_2.jpg,0
8700,raw/positive/274039_183008_19_0_6123.jpg,1
1609,raw/negative/275568_168596_19_20519_2.jpg,0
5764,raw/negative/273168_182844_19_18411_0.jpg,0
12485,raw/negative/277260_170804_19_15302_1.jpg,0
4064,raw/negative/271748_176532_19_5591_0.jpg,0
3645,raw/negative/272326_179215_19_4286_1.jpg,0
2116,raw/negative/275413_179398_19_15059_2.jpg,0
1497,raw/positive/280585_180314_19_0_12343.jpg,1
4223,raw/negative/272316_174253_19_19928_2.jpg,0
10552,raw/negative/275095_172314_19_2848_2.jpg,0
11121,raw/negative/282859_173536_19_6059_1.jpg,0
12150,raw/negative/273038_176964_19_17059_1.jpg,0
5554,raw/negative/276811_178486_19_1048_2.jpg,0
2150,raw/positive/276242_167477_19_0_17699.jpg,1
14524,raw/negative/272735_174541_19_749_2.jpg,0
10711,raw/positive/274269_179949_19_0_14049.jpg,1
11945,raw/negative/275119_174493_19_14839_2.jpg,0
1449,raw/negative/271163_175634_19_4449_2.jpg,0
10067,raw/negative/278630_172980_19_12368_2.jpg,0
1992,raw/positive/273277_173901_19_0_14812.jpg,1
4325,raw/negative/275834_178888_19_19978_1.jpg,0
1510,raw/positive/279147_180810_19_0_8221.jpg,1
14974,raw/positive/274984_181657_19_0_19398.jpg,1
7880,raw/negative/271877_174318_19_22885_0.jpg,0
1121,raw/positive/271120_175607_19_0_15307.jpg,1
2063,raw/positive/272976_172889_19_0_18223.jpg,1
287,raw/negative/283210_174688_19_9777_1.jpg,0
10152,raw/negative/272892_172748_19_17739_1.jpg,0
2959,raw/negative/274258_180061_19_10376_2.jpg,0
7542,raw/positive/283212_174276_19_0_15964.jpg,1
1602,raw/negative/283143_174100_19_14834_2.jpg,0
9020,raw/positive/275695_179494_19_0_6117.jpg,1
7293,raw/negative/274910_176880_19_9388_1.jpg,0
3455,raw/negative/280787_176241_19_13116_1.jpg,0
14342,raw/negative/273828_174125_19_15818_0.jpg,0
10282,raw/negative/276440_175638_19_1362_2.jpg,0
6401,raw/negative/274722_182115_19_6722_2.jpg,0
6730,raw/negative/275458_179718_19_1679_0.jpg,0
12910,raw/negative/274529_179577_19_1456_0.jpg,0
2701,raw/positive/274561_178461_19_0_8561.jpg,1
1396,raw/positive/272337_174843_19_0_23154.jpg,1
11463,raw/negative/275850_178877_19_19764_1.jpg,0
12256,raw/negative/277173_170023_19_8391_0.jpg,0
11207,raw/positive/279204_181816_19_0_16489.jpg,1
6679,raw/negative/279054_174423_19_11071_1.jpg,0
12323,raw/positive/280868_180583_19_0_175.jpg,1
1440,raw/negative/274655_179400_19_22991_0.jpg,0
996,raw/negative/271195_175935_19_11490_1.jpg,0
10988,raw/positive/275629_175371_19_0_22828.jpg,1
9099,raw/negative/279516_177421_19_16553_1.jpg,0
14385,raw/negative/273237_170209_19_18155_1.jpg,0
11444,raw/negative/274397_182604_19_3971_2.jpg,0
9288,raw/negative/273236_174445_19_6943_1.jpg,0
10172,raw/negative/275865_166748_19_4624_2.jpg,0
319,raw/negative/274565_182379_19_5623_0.jpg,0
6914,raw/negative/276563_168960_19_4119_0.jpg,0
6601,raw/negative/273744_183125_19_22258_2.jpg,0
6156,raw/negative/280982_168861_19_5638_1.jpg,0
8036,raw/negative/277140_171250_19_3355_1.jpg,0
7614,raw/negative/283221_174228_19_3019_1.jpg,0
10263,raw/negative/276418_183003_19_22484_2.jpg,0
10830,raw/positive/277868_181095_19_0_23213.jpg,1
6492,raw/positive/274254_176134_19_0_24489.jpg,1
8515,raw/negative/275884_176926_19_8795_0.jpg,0
7017,raw/negative/276702_169653_19_22732_0.jpg,0
11533,raw/positive/272943_173090_19_0_19027.jpg,1
11736,raw/positive/272355_172759_19_0_20848.jpg,1
10975,raw/negative/280893_180846_19_22265_0.jpg,0
7822,raw/negative/276168_181108_19_6671_0.jpg,0
3247,raw/positive/275839_180601_19_0_9315.jpg,1
14245,raw/negative/274240_179488_19_13865_0.jpg,0
1358,raw/negative/272600_174465_19_22390_1.jpg,0
14271,raw/negative/272128_173935_19_12934_1.jpg,0
11662,raw/positive/276026_173152_19_0_4462.jpg,1
12756,raw/negative/278336_181266_19_13957_1.jpg,0
423,raw/negative/276617_178763_19_23400_1.jpg,0
12014,raw/positive/274417_170283_19_0_24211.jpg,1
9268,raw/negative/277840_182318_19_11417_1.jpg,0
12445,raw/positive/275681_166492_19_0_2055.jpg,1
7677,raw/negative/275562_179246_19_22675_2.jpg,0
3412,raw/negative/280437_174277_19_13869_1.jpg,0
5530,raw/negative/272352_176199_19_5254_0.jpg,0
10195,raw/negative/278152_181228_19_194_2.jpg,0
9129,raw/positive/275545_170757_19_0_662.jpg,1
1476,raw/negative/275389_180097_19_24001_2.jpg,0
13900,raw/negative/275376_180107_19_13701_0.jpg,0
1090,raw/negative/280952_168885_19_12235_2.jpg,0
1252,raw/positive/271936_174677_19_0_13229.jpg,1
11332,raw/negative/278079_181689_19_8769_0.jpg,0
13572,raw/positive/272398_174665_19_0_5097.jpg,1
6739,raw/negative/274220_182935_19_16914_1.jpg,0
9460,raw/negative/280564_180288_19_14666_2.jpg,0
2192,raw/positive/275014_180222_19_0_2734.jpg,1
13672,raw/negative/276696_168976_19_3266_1.jpg,0
13852,raw/negative/274966_174224_19_18167_1.jpg,0
9334,raw/negative/272415_174001_19_20453_0.jpg,0
393,raw/positive/274077_177167_19_0_21641.jpg,1
539,raw/negative/278713_181687_19_123_2.jpg,0
6470,raw/positive/275522_172169_19_0_14214.jpg,1
11549,raw/positive/278115_178651_19_0_3348.jpg,1
4243,raw/negative/280932_175679_19_389_0.jpg,0
232,raw/negative/277681_182653_19_24479_0.jpg,0
14358,raw/negative/280809_172118_19_9412_0.jpg,0
8130,raw/negative/281439_171912_19_16039_0.jpg,0
3474,raw/negative/274802_173670_19_2292_2.jpg,0
311,raw/negative/275652_177012_19_8_1.jpg,0
4498,raw/negative/277663_182686_19_3366_1.jpg,0
4099,raw/negative/273405_174308_19_14833_2.jpg,0
6765,raw/positive/272804_172055_19_0_12588.jpg,1
535,raw/positive/274755_182083_19_0_13971.jpg,1
9320,raw/positive/273641_170026_19_0_19394.jpg,1
3089,raw/negative/276268_167483_19_16785_0.jpg,0
536,raw/positive/272980_172064_19_0_2339.jpg,1
105,raw/negative/275564_166255_19_15960_0.jpg,0
1759,raw/negative/279721_177611_19_12115_0.jpg,0
3180,raw/positive/274455_178002_19_0_6621.jpg,1
3711,raw/positive/276523_182109_19_0_10847.jpg,1
1067,raw/negative/277500_178779_19_12971_0.jpg,0
6092,raw/negative/275357_175854_19_4970_0.jpg,0
3130,raw/negative/273363_173914_19_17682_0.jpg,0
9195,raw/negative/276525_182290_19_22779_0.jpg,0
13510,raw/negative/282699_172153_19_6012_1.jpg,0
598,raw/positive/280474_175300_19_0_2312.jpg,1
11095,raw/positive/272705_174571_19_0_11753.jpg,1
10821,raw/negative/279149_181648_19_9626_1.jpg,0
14613,raw/positive/279018_180580_19_0_12521.jpg,1
3596,raw/positive/279620_169001_19_0_4982.jpg,1
11556,raw/negative/275752_175246_19_11208_0.jpg,0
3100,raw/positive/276744_169008_19_0_3605.jpg,1
2805,raw/negative/280051_180920_19_17081_2.jpg,0
12436,raw/negative/274174_182976_19_20966_1.jpg,0
11581,raw/negative/273850_169983_19_4153_2.jpg,0
2485,raw/negative/273575_178836_19_23453_2.jpg,0
308,raw/negative/280968_173823_19_20520_0.jpg,0
7006,raw/positive/280865_176485_19_0_7464.jpg,1
7716,raw/negative/271584_178016_19_20769_2.jpg,0
2212,raw/positive/276316_177805_19_0_11956.jpg,1
4371,raw/positive/273279_172059_19_0_21962.jpg,1
6021,raw/positive/281643_174700_19_0_23301.jpg,1
2286,raw/positive/277531_177857_19_0_24326.jpg,1
763,raw/negative/278346_175533_19_13566_1.jpg,0
6463,raw/positive/277009_181407_19_0_13092.jpg,1
6564,raw/negative/281045_175637_19_7951_2.jpg,0
5857,raw/negative/272779_170488_19_18394_2.jpg,0
14082,raw/positive/274979_177244_19_0_15947.jpg,1
55,raw/negative/277812_175570_19_58_2.jpg,0
9799,raw/positive/276497_182343_19_0_3298.jpg,1
3111,raw/negative/279804_174328_19_3900_1.jpg,0
7241,raw/positive/278315_178227_19_0_10346.jpg,1
3608,raw/positive/275240_179800_19_0_14970.jpg,1
14936,raw/positive/271899_175310_19_0_9982.jpg,1
13083,raw/positive/278939_172830_19_0_11050.jpg,1
7660,raw/negative/279550_174509_19_23667_0.jpg,0
11506,raw/negative/276983_169215_19_13056_0.jpg,0
14442,raw/negative/278283_176494_19_170_2.jpg,0
6981,raw/negative/281284_171698_19_8989_0.jpg,0
10401,raw/negative/271570_175870_19_9892_2.jpg,0
7886,raw/positive/272439_175945_19_0_15665.jpg,1
3686,raw/positive/275747_179495_19_0_19117.jpg,1
7824,raw/negative/273416_176075_19_20127_2.jpg,0
533,raw/positive/279315_181691_19_0_17370.jpg,1
12770,raw/negative/273986_169972_19_22271_2.jpg,0
13703,raw/negative/275750_180403_19_10284_0.jpg,0
8162,raw/negative/272493_174421_19_17877_2.jpg,0
9570,raw/negative/274976_177334_19_3468_0.jpg,0
12035,raw/positive/283302_175311_19_0_17487.jpg,1
12890,raw/positive/272030_175549_19_0_9018.jpg,1
11315,raw/negative/274436_179494_19_18289_2.jpg,0
4820,raw/negative/275029_179360_19_16611_1.jpg,0
3051,raw/negative/275365_171898_19_8594_0.jpg,0
11409,raw/negative/272352_176305_19_5172_1.jpg,0
1256,raw/negative/276965_169420_19_6285_2.jpg,0
6201,raw/positive/278075_178748_19_0_9676.jpg,1
2801,raw/negative/272730_171622_19_9330_1.jpg,0
9489,raw/negative/274802_176269_19_16031_2.jpg,0
11042,raw/negative/279738_178561_19_16136_0.jpg,0
11214,raw/negative/274133_169902_19_4373_1.jpg,0
1760,raw/negative/278151_176275_19_11594_2.jpg,0
9031,raw/positive/276897_169648_19_0_1760.jpg,1
7487,raw/positive/276850_178077_19_0_11315.jpg,1
850,raw/positive/276805_178258_19_0_5813.jpg,1
12893,raw/negative/275818_169956_19_19431_0.jpg,0
7935,raw/negative/283070_174282_19_17149_1.jpg,0
6163,raw/negative/274642_182174_19_19179_2.jpg,0
6593,raw/positive/275477_177248_19_0_21391.jpg,1
10592,raw/negative/275765_173304_19_21845_2.jpg,0
4798,raw/negative/280955_175667_19_8260_1.jpg,0
408,raw/positive/283031_174048_19_0_9443.jpg,1
1366,raw/positive/275520_175772_19_0_7223.jpg,1
4932,raw/negative/275182_177621_19_18038_2.jpg,0
12726,raw/negative/276356_179382_19_12772_0.jpg,0
14012,raw/negative/278367_177325_19_1188_2.jpg,0
9317,raw/negative/274132_182984_19_16783_2.jpg,0
3042,raw/positive/277267_170858_19_0_14194.jpg,1
11127,raw/negative/275830_180756_19_10279_2.jpg,0
1242,raw/positive/280806_172124_19_0_18705.jpg,1
12314,raw/negative/271950_175458_19_13030_1.jpg,0
6903,raw/positive/272923_174023_19_1_16405.jpg,1
11356,raw/negative/275731_169528_19_4977_1.jpg,0
1514,raw/positive/275381_180146_19_0_8168.jpg,1
9971,raw/negative/282106_173436_19_16797_0.jpg,0
7618,raw/negative/272711_174566_19_511_2.jpg,0
12930,raw/negative/274984_177365_19_9566_2.jpg,0
4009,raw/negative/272305_175344_19_16534_0.jpg,0
2382,raw/negative/275621_170509_19_218_1.jpg,0
3237,raw/negative/279404_176384_19_19253_1.jpg,0
8007,raw/positive/277651_178894_19_0_476.jpg,1
9362,raw/negative/276185_172988_19_6186_0.jpg,0
500,raw/negative/274737_177355_19_3911_2.jpg,0
4153,raw/positive/280846_175778_19_0_8838.jpg,1
9472,raw/negative/274385_177886_19_22975_0.jpg,0
1954,raw/positive/275573_177776_19_0_4675.jpg,1
5211,raw/positive/279133_177366_19_0_10084.jpg,1
8058,raw/negative/274572_170250_19_21710_1.jpg,0
2503,raw/negative/273824_174144_19_19401_2.jpg,0
14445,raw/negative/273466_174295_19_3194_1.jpg,0
13392,raw/positive/276932_172426_19_0_11467.jpg,1
12969,raw/negative/277376_181176_19_19984_2.jpg,0
3945,raw/negative/273792_174226_19_7115_0.jpg,0
12345,raw/negative/274152_178851_19_16694_1.jpg,0
9280,raw/negative/274258_173407_19_18588_0.jpg,0
4537,raw/negative/276113_173118_19_5865_2.jpg,0
8998,raw/negative/277309_181145_19_2224_2.jpg,0
7558,raw/negative/276784_169702_19_5393_2.jpg,0
6012,raw/negative/274715_173258_19_3831_0.jpg,0
6344,raw/negative/273805_174197_19_10507_0.jpg,0
2077,raw/negative/271914_174299_19_387_1.jpg,0
6104,raw/negative/273781_173928_19_3963_0.jpg,0
1072,raw/positive/275017_181192_19_0_2016.jpg,1
12170,raw/positive/271860_175320_19_0_15670.jpg,1
8383,raw/negative/276846_177886_19_13662_2.jpg,0
7331,raw/negative/279804_174328_19_3900_0.jpg,0
10961,raw/negative/275399_177496_19_23091_2.jpg,0
972,raw/negative/273619_170041_19_19231_1.jpg,0
3893,raw/positive/271719_176863_19_0_229.jpg,1
4348,raw/negative/272287_175978_19_18354_1.jpg,0
5479,raw/negative/273876_180709_19_7862_1.jpg,0
13269,raw/positive/273894_178754_19_0_6507.jpg,1
245,raw/positive/280280_180054_19_0_10498.jpg,1
11639,raw/positive/271770_176692_19_0_5439.jpg,1
9993,raw/negative/275545_170757_19_662_0.jpg,0
12719,raw/negative/283403_173091_19_19990_1.jpg,0
7972,raw/positive/276335_179434_19_0_2624.jpg,1
10976,raw/positive/275430_171899_19_0_14967.jpg,1
14244,raw/positive/274962_174524_19_0_7865.jpg,1
10893,raw/negative/278657_177459_19_9859_1.jpg,0
2472,raw/positive/272111_175833_19_0_47.jpg,1
14590,raw/negative/282951_175284_19_12463_0.jpg,0
722,raw/positive/276265_179533_19_0_13460.jpg,1
243,raw/negative/280980_175653_19_17827_0.jpg,0
14525,raw/negative/271701_176196_19_5449_0.jpg,0
12211,raw/negative/278668_172929_19_13764_0.jpg,0
8852,raw/negative/273437_182099_19_4510_1.jpg,0
799,raw/negative/274240_179495_19_7993_2.jpg,0
12845,raw/negative/277180_178297_19_9236_1.jpg,0
14785,raw/negative/279105_181628_19_11434_1.jpg,0
9425,raw/negative/279837_168809_19_18109_2.jpg,0
2506,raw/positive/277035_180635_19_0_12256.jpg,1
11870,raw/negative/274730_172782_19_22817_0.jpg,0
12909,raw/negative/277311_178463_19_18721_2.jpg,0
14287,raw/negative/280787_180840_19_20686_1.jpg,0
4842,raw/positive/279102_176182_19_0_1774.jpg,1
5803,raw/negative/275625_170636_19_21587_2.jpg,0
1097,raw/negative/271839_175342_19_5093_0.jpg,0
4945,raw/negative/279046_176598_19_297_0.jpg,0
2758,raw/positive/277814_182081_19_0_13288.jpg,1
7277,raw/positive/278333_177807_19_0_9188.jpg,1
14330,raw/negative/276969_181432_19_2057_0.jpg,0
826,raw/positive/275995_182432_19_0_3218.jpg,1
518,raw/positive/276976_177855_19_0_22729.jpg,1
6265,raw/negative/276325_172783_19_13735_0.jpg,0
5113,raw/negative/272995_176909_19_12663_1.jpg,0
13419,raw/positive/272538_174230_19_0_2988.jpg,1
10302,raw/negative/282408_173446_19_17832_2.jpg,0
9832,raw/negative/274401_170053_19_21687_1.jpg,0
4112,raw/negative/281468_171920_19_19022_2.jpg,0
14797,raw/negative/281405_171868_19_14309_2.jpg,0
7049,raw/negative/275808_166594_19_7558_2.jpg,0
3449,raw/negative/279866_181396_19_9935_1.jpg,0
9878,raw/positive/280836_176359_19_0_8739.jpg,1
5454,raw/positive/272805_172044_19_0_22980.jpg,1
8089,raw/positive/281485_171927_19_1_20840.jpg,1
8487,raw/positive/276918_169640_19_0_21890.jpg,1
1863,raw/negative/280781_175880_19_9794_1.jpg,0
11383,raw/positive/280183_179900_19_0_9509.jpg,1
9867,raw/negative/274634_170624_19_11574_1.jpg,0
928,raw/negative/271788_174397_19_19895_0.jpg,0
12710,raw/negative/282223_171855_19_22225_1.jpg,0
9525,raw/positive/277969_181069_19_0_23327.jpg,1
8727,raw/negative/276006_182450_19_7445_1.jpg,0
10314,raw/negative/275731_179013_19_6089_0.jpg,0
10121,raw/negative/278323_178322_19_7646_2.jpg,0
13979,raw/positive/271510_175907_19_1_20521.jpg,1
12978,raw/negative/274444_176383_19_8905_2.jpg,0
5119,raw/negative/274850_174535_19_14012_0.jpg,0
2236,raw/negative/279918_173908_19_11578_2.jpg,0
12630,raw/positive/283273_174552_19_1_14627.jpg,1
9232,raw/positive/277267_170286_19_0_4765.jpg,1
10143,raw/negative/279456_176324_19_9621_0.jpg,0
13498,raw/negative/276897_181329_19_16626_2.jpg,0
11655,raw/negative/281872_173505_19_1036_2.jpg,0
607,raw/negative/272740_171388_19_2441_2.jpg,0
4915,raw/negative/274062_172195_19_16422_1.jpg,0
12691,raw/negative/279539_169081_19_19772_1.jpg,0
13420,raw/negative/272347_174971_19_15916_1.jpg,0
5320,raw/negative/278428_177471_19_17709_2.jpg,0
2308,raw/positive/278837_177449_19_0_8422.jpg,1
3959,raw/positive/274103_183018_19_0_338.jpg,1
8592,raw/positive/273731_183032_19_0_4203.jpg,1
1337,raw/negative/272862_174111_19_22653_1.jpg,0
5264,raw/positive/274389_182700_19_0_5907.jpg,1
3316,raw/positive/283073_174068_19_0_10674.jpg,1
5403,raw/positive/276196_182810_19_0_22301.jpg,1
10978,raw/positive/278268_173586_19_0_23270.jpg,1
10986,raw/negative/281446_172620_19_18832_0.jpg,0
5566,raw/negative/278069_177953_19_21616_1.jpg,0
9116,raw/positive/273546_183075_19_0_12870.jpg,1
6595,raw/negative/272413_174658_19_17396_0.jpg,0
6710,raw/negative/275196_179750_19_4102_1.jpg,0
3084,raw/negative/276089_182676_19_21383_1.jpg,0
13561,raw/positive/277097_181341_19_0_3250.jpg,1
1795,raw/negative/277332_169766_19_19175_0.jpg,0
14136,raw/negative/279939_178066_19_22067_1.jpg,0
4982,raw/positive/274633_172915_19_0_18750.jpg,1
4276,raw/negative/275439_177769_19_19245_1.jpg,0
7337,raw/negative/277926_179284_19_17410_0.jpg,0
2275,raw/negative/281380_175074_19_6515_2.jpg,0
8751,raw/negative/282074_174473_19_19563_2.jpg,0
292,raw/positive/279479_174540_19_0_14646.jpg,1
5959,raw/negative/277305_181131_19_8118_0.jpg,0
1819,raw/positive/272198_175782_19_0_5722.jpg,1
8854,raw/positive/276841_178011_19_0_13376.jpg,1
6965,raw/negative/279286_181147_19_22737_0.jpg,0
8665,raw/positive/274240_177380_19_0_24302.jpg,1
6073,raw/negative/279034_177408_19_14415_1.jpg,0
12714,raw/negative/277153_171953_19_4047_2.jpg,0
11431,raw/negative/272647_176021_19_9546_1.jpg,0
14276,raw/negative/274679_172956_19_998_1.jpg,0
5,raw/negative/273199_174453_19_13620_2.jpg,0
9136,raw/negative/278326_178340_19_9205_1.jpg,0
6277,raw/negative/272943_174024_19_24443_0.jpg,0
11419,raw/negative/273873_183168_19_10952_2.jpg,0
1386,raw/positive/272514_174472_19_0_14774.jpg,1
13267,raw/positive/272295_173419_19_0_2992.jpg,1
3810,raw/negative/276663_168983_19_233_2.jpg,0
2443,raw/positive/279300_169325_19_0_19075.jpg,1
2099,raw/positive/280201_169750_19_0_9190.jpg,1
12841,raw/negative/282957_174014_19_3021_1.jpg,0
12797,raw/negative/282880_173519_19_1590_1.jpg,0
2006,raw/negative/271942_175304_19_3897_1.jpg,0
8169,raw/positive/274512_177676_19_0_18142.jpg,1
11281,raw/positive/277921_179172_19_0_15465.jpg,1
950,raw/negative/276952_169522_19_23170_2.jpg,0
3571,raw/negative/273562_172137_19_13143_2.jpg,0
13746,raw/negative/275621_182385_19_15680_0.jpg,0
9298,raw/negative/275791_173084_19_2430_0.jpg,0
10388,raw/negative/277276_170910_19_10527_0.jpg,0
14657,raw/negative/281057_168802_19_23784_2.jpg,0
6023,raw/negative/273257_175651_19_17352_1.jpg,0
5645,raw/negative/279134_181645_19_18558_2.jpg,0
9466,raw/positive/271823_174037_19_0_21543.jpg,1
8555,raw/negative/275544_170747_19_12217_1.jpg,0
10043,raw/negative/274240_179284_19_17791_2.jpg,0
14658,raw/negative/271687_178186_19_6375_1.jpg,0
1264,raw/positive/274632_179643_19_0_23969.jpg,1
12792,raw/positive/280855_173970_19_0_21524.jpg,1
13397,raw/negative/278655_169336_19_20510_2.jpg,0
14929,raw/negative/275683_175297_19_19744_2.jpg,0
2534,raw/negative/276941_169152_19_14492_0.jpg,0
7830,raw/positive/277049_181090_19_1_2235.jpg,1
4425,raw/negative/275209_172088_19_22987_2.jpg,0
12132,raw/negative/275867_172937_19_3528_1.jpg,0
14435,raw/negative/275435_180034_19_6022_2.jpg,0
3321,raw/negative/277278_170675_19_10565_1.jpg,0
6504,raw/positive/275229_175897_19_0_1111.jpg,1
11179,raw/positive/280761_169074_19_0_20708.jpg,1
13865,raw/negative/275330_180256_19_14266_0.jpg,0
3892,raw/negative/273362_173931_19_21573_2.jpg,0
11505,raw/positive/276440_182659_19_0_4014.jpg,1
9528,raw/positive/274033_180518_19_0_6674.jpg,1
9952,raw/negative/280143_169957_19_16393_0.jpg,0
5390,raw/positive/277068_180669_19_0_12732.jpg,1
6967,raw/negative/283290_174541_19_21816_1.jpg,0
3949,raw/negative/272739_171436_19_16644_0.jpg,0
5654,raw/positive/282696_174532_19_0_15463.jpg,1
5748,raw/negative/272044_179343_19_211_1.jpg,0
10257,raw/negative/274733_174514_19_546_2.jpg,0
11819,raw/negative/273779_173924_19_519_0.jpg,0
9469,raw/negative/272989_176925_19_409_0.jpg,0
3849,raw/positive/272539_174312_19_0_16047.jpg,1
1570,raw/negative/276310_172840_19_22140_2.jpg,0
6318,raw/positive/273998_180570_19_0_12827.jpg,1
14648,raw/negative/282992_172371_19_20145_0.jpg,0
3451,raw/negative/278990_180553_19_1734_0.jpg,0
4988,raw/positive/274936_180158_19_0_1257.jpg,1
12852,raw/positive/277844_182186_19_0_3972.jpg,1
