epoch,binary_accuracy,binary_crossentropy,loss,val_binary_accuracy,val_binary_crossentropy,val_loss
25,0.88749260276695774,0.3517605521618351,0.35176055771983322,0.88209050397394773,0.36287202879023545,0.36287205472401762
26,0.88749260276695774,0.35174739351989259,0.35174738796189448,0.88209050397394773,0.36286404611756906,0.362864033150678
27,0.88749260196365343,0.35181215329204529,0.35181214495504814,0.88209050397394773,0.36289826878854009,0.36289826878854009
28,0.88749260196365343,0.35176219426396388,0.35176219148496479,0.88209050397394773,0.36290799174081856,0.36290799174081856
29,0.88749260045745759,0.35174729972731755,0.35174729972731755,0.88209050397394773,0.36286160313123245,0.36286159016434139
30,0.88749260085096826,0.35174381917890662,0.35174381639990754,0.88209050397394773,0.36278321951570747,0.36278324544948959
31,0.88749259964601157,0.35175466389976956,0.35175466667876859,0.88209050397394773,0.36284756518636052,0.36284756518636052
32,0.88749260236530558,0.35174408017820996,0.35174408017820996,0.88209050397394773,0.36284634208182809,0.36284632911493703
33,0.88749260226489257,0.35175230282797748,0.35175230282797748,0.88209050397394773,0.36285613143243989,0.36285613143243989
34,0.88749260075869674,0.35177282084832723,0.3517728180693282,0.88209050397394773,0.3628891587877871,0.3628891587877871
35,0.88749260085910986,0.35174413135358612,0.35174413413258515,0.88209050397394773,0.36288697434783562,0.36288697434783562
36,0.88749260316861001,0.35175577130375441,0.35175576929142255,0.88209050397394773,0.36287587914012004,0.36287587914012004
37,0.88749260226489257,0.35173684724018894,0.35173683612419271,0.88209050397394773,0.36289220562729835,0.36289219789021787
38,0.88749260156200116,0.35176783588986327,0.35176784346019319,0.88209050397394773,0.36297388447934159,0.36297387674226106
39,0.88749260287551246,0.35176120653876741,0.35176120299310115,0.88209050397394773,0.36299123522428434,0.36299123522428434
40,0.88749260155385956,0.3517876997069681,0.35178769414896999,0.88209050397394773,0.36282827699288256,0.36282828472996304
41,0.88749260276695774,0.351737747855706,0.35173775341370411,0.88209050397394773,0.36288376502963371,0.36288377799652477
42,0.88749260286737086,0.35175899525882387,0.35175900359582102,0.88209050397394773,0.36283352997036072,0.36283352997036072
43,0.887492601160349,0.35174302747355662,0.35174303581055377,0.88209050397394773,0.36291550861844496,0.36291550861844496
44,0.88749260035704458,0.35174957472748408,0.3517495802854822,0.88209050397394773,0.3628887831088411,0.3628887831088411
45,0.88749260296778387,0.35174842152700603,0.35174842631833692,0.88209050397394773,0.36287728743439701,0.36287728743439701
46,0.88749260276695774,0.35173773050731588,0.35173772015798693,0.88209050397394773,0.36288810912175418,0.36288812208864524
47,0.88749260286737086,0.35174121338829495,0.35174121338829495,0.88209050397394773,0.36283828956649794,0.36283828956649794
48,0.88749260025663146,0.35176327530409485,0.3517632669670977,0.88209050397394773,0.36293359609553838,0.36293359609553838
49,0.88749259954559856,0.35175926243217298,0.35175926243217298,0.88209050397394773,0.36283749107066449,0.36283751700444666
50,0.88749260196365343,0.35176869694399487,0.35176869416499579,0.88209050397394773,0.36286795907955605,0.36286797591498737
51,0.88749260025663146,0.35174843529987732,0.35174844085787543,0.88209050397394773,0.36286819140724197,0.36286819140724197
52,0.8874925998549793,0.3517746802415862,0.35177469135758244,0.88209050397394773,0.36293416563203845,0.36293417336911893
53,0.88749260156200116,0.35174944944184794,0.35174944388384982,0.88209050397394773,0.36293553474072515,0.36293554247780568
54,0.88749260015621845,0.35174941085338352,0.35174940807438448,0.88209050397394773,0.3629385764960501,0.3629385764960501
55,0.88749260216447945,0.35175516405853752,0.35175516837087101,0.88209050397394773,0.36292931697716602,0.36292931697716602
56,0.88749260105993588,0.3517461201819827,0.35174612296098179,0.88209050397394773,0.36291519734341299,0.36291519734341299
57,0.8874925998549793,0.35173799713924869,0.35173799713924869,0.88209050397394773,0.36295050295239578,0.36295050295239578
58,0.88749260256613172,0.35175295625505665,0.35175295347605756,0.88209050397394773,0.36288985849338551,0.36288985849338551
59,0.88749260216447945,0.3517539546511752,0.35175396020917332,0.88209050397394773,0.36290150447106551,0.36290150447106551
60,0.88749260216447945,0.35174757880097024,0.35174758435896836,0.88209050397394773,0.3628504009719915,0.36285042690577363
61,0.887492601160349,0.35174583661145364,0.35174584494845079,0.88209050397394773,0.36288183247534006,0.36288182473825958
62,0.88749260105993588,0.35173798102973852,0.35173798380873761,0.88209050397394773,0.36295290166895583,0.36295290166895583
63,0.88749260146158815,0.3517402505641784,0.35174025410984466,0.88209050397394773,0.36293398610264577,0.36293399906953683
64,0.88749260236530558,0.35175498619038559,0.35175497785338838,0.88209050397394773,0.36287239264829008,0.36287239264829008
65,0.88749260105993588,0.35174665057729165,0.35174665057729165,0.88209050397394773,0.36290618254927176,0.36290620848305394
66,0.887492601160349,0.35175095146912638,0.35175095348145824,0.88209050397394773,0.36287002681748792,0.36287001771913713
67,0.88749260236530558,0.3517461598668491,0.35174615430885103,0.88209050397394773,0.36281496276894976,0.36281496276894976
68,0.88749260156200116,0.35174469963039728,0.35174469761806548,0.88209050397394773,0.36288329514445128,0.36288327694774963
69,0.88749260156200116,0.35174769597214622,0.35174769875114531,0.88209050397394773,0.36289273877039518,0.36289273877039518
70,0.88749260196365343,0.35174444385392956,0.35174444787859327,0.88209050397394773,0.36284013027620082,0.36284013027620082
71,0.8874925998549793,0.35176836366764819,0.35176836165531639,0.88209050397394773,0.36291223883451562,0.36291223883451562
72,0.88749259925250101,0.35175258483803351,0.35175258761703254,0.88209050397394773,0.36294757316946757,0.36294757316946757
73,0.8874925998468377,0.35177867134422985,0.35177866856523082,0.88209050397394773,0.36283303708920744,0.36283303708920744
74,0.88749260146158815,0.35175582197163757,0.35175582197163757,0.88209050397394773,0.36284460288490084,0.36284458604946951
75,0.887492601160349,0.35177611922439439,0.35177611088739719,0.88209050397394773,0.36292145816110261,0.36292147112799372
76,0.88749260085910986,0.3517481947115621,0.35174819547822933,0.88209050397394773,0.36292254307453914,0.3629225469430794
77,0.88749260176282729,0.35176346778913054,0.35176346501013145,0.88209050397394773,0.36291406736876369,0.36291406736876369
78,0.88749259924435941,0.35176061219527077,0.35176061775326889,0.88209050397394773,0.36283002944161791,0.36283004240850897
79,0.88749259944518544,0.35175654128053413,0.3517565385015351,0.88209050397394773,0.36282534829263907,0.36282533532574801
80,0.88749260015621845,0.35177479595405908,0.35177479317506,0.88209050397394773,0.36291104696322229,0.36291105083176251
81,0.88749260286737086,0.35177537504562734,0.3517753639296311,0.88209050397394773,0.36283858744409753,0.36283857447720647
82,0.88749259934477243,0.35175218220476362,0.35175219332075985,0.88209050397394773,0.36281831843953793,0.36281831843953793
83,0.88749260135303343,0.35176278531146993,0.35176278531146993,0.88209050397394773,0.36281831980080825,0.36281830683391719
84,0.88749260146158815,0.35176801396291213,0.35176801875424302,0.88209050397394773,0.36287435070582452,0.36287436367271558
85,0.88749260025663146,0.35175192934163135,0.35175192934163135,0.88209050397394773,0.36297410541667741,0.36297409244978635
86,0.88749260045745759,0.3517627324114318,0.35176272129543557,0.88209050397394773,0.36296893875006786,0.36296895171695892
87,0.88749260085910986,0.35175318763522356,0.35175318763522356,0.88209050397394773,0.36293271256146575,0.36293272552835681
88,0.88749260266654473,0.35174967750295644,0.35174968306095455,0.88209050397394773,0.36289395499892974,0.36289395499892974
89,0.88749260216447945,0.35176321323525955,0.3517632112229277,0.88209050397394773,0.36287996454023114,0.36287996454023114
90,0.88749260004766384,0.3517520118648767,0.3517520118648767,0.88209050397394773,0.36282414245407929,0.36282415542097035
91,0.88749259995539231,0.35177074473384995,0.35177074195485086,0.88209050397394773,0.36284930939782772,0.36284929643093666
92,0.88749260176282729,0.35173791966243761,0.35173793077843385,0.88209050397394773,0.36283895108688147,0.36283896405377253
93,0.88749260266654473,0.35174103593265066,0.35174104426964781,0.88209050397394773,0.36286558300440341,0.36286558300440341
94,0.88749260306819699,0.35175128612683099,0.3517512818144975,0.88209050397394773,0.36289737773265762,0.3628973854697381
95,0.88749260105993588,0.3517486544608614,0.35174864612386425,0.88209050397394773,0.362928582024164,0.362928582024164
96,0.88749260226489257,0.35174719963178813,0.35174719330712279,0.88209050397394773,0.36285097759976009,0.36285099830373169
97,0.88749260276695774,0.35175636361456525,0.35175636639356428,0.88209050397394773,0.36287962754668768,0.36287961980960715
98,0.88749259934477243,0.35175657142751754,0.35175656586951942,0.88209050397394773,0.3628545235506106,0.36285449761682848
99,0.8874926018632403,0.35177109335575341,0.35177109613475244,0.88209050397394773,0.36281894765032918,0.36281894765032918
100,0.88749260286737086,0.3517673376389433,0.35176735000060416,0.88209050397394773,0.36286183001383721,0.36286183001383721
101,0.88749260105993588,0.35175870692138872,0.35175870970038775,0.88209050397394773,0.36296729160667046,0.36296729160667046
102,0.88749260256613172,0.35176148889348441,0.35176148889348441,0.88209050397394773,0.36291227751991817,0.36291226455302711
103,0.88749260105993588,0.35176240732146269,0.35176241287946081,0.88209050397394773,0.36286646703866376,0.36286646703866376
104,0.88749260136117503,0.3517538879959059,0.3517538879959059,0.88209050397394773,0.36288141674972124,0.3628814297166123
105,0.88749260146158815,0.35174813868786386,0.35174813590886483,0.88209050397394773,0.36291068267462639,0.36291066970773528
106,0.88749260176282729,0.35174740450833714,0.35174740450833714,0.88209050397394773,0.36290842544786839,0.36290842544786839
107,0.88749260136117503,0.35176146599795166,0.35176146877695075,0.88209050397394773,0.36293132797861799,0.36293132797861799
108,0.88749260276695774,0.35175715921024253,0.35175715921024253,0.88209050397394773,0.36290707861969418,0.36290707861969418
109,0.88749259964601157,0.35174684290763691,0.35174684491996877,0.88209050397394773,0.36283354136071083,0.36283352839381977
110,0.88749260085910986,0.35174024753007593,0.35174025030907496,0.88209050397394773,0.36291873699443111,0.36291874996132217
111,0.88749260286737086,0.35175217083637783,0.35175217361537692,0.88209050397394773,0.3628557093310108,0.3628557093310108
112,0.88749260146158815,0.35174871265700958,0.3517487139026742,0.88209050397394773,0.36286820552013266,0.36286820552013266
113,0.88749260166241417,0.35174200438668274,0.351742007932349,0.88209050397394773,0.36284785783414958,0.36284786557123011
114,0.88749260176282729,0.35174906374038972,0.35174906096139069,0.88209050397394773,0.36284097247197672,0.36284098543886778
115,0.88749260196365343,0.35175432682265317,0.35175432404365414,0.88209050397394773,0.36291683474264758,0.36291683474264758
116,0.88749260256613172,0.35174204416246369,0.3517420413834646,0.88209050397394773,0.36284333450388501,0.36284333450388501
117,0.8874926018632403,0.35174335791119915,0.35174336069019824,0.88209050397394773,0.36285532226171469,0.36285531452463415
118,0.887492601160349,0.35175406504718409,0.35175406226818501,0.88209050397394773,0.3628938387274514,0.3628938387274514
119,0.88749260166241417,0.35175010364102205,0.35175010086202296,0.88209050397394773,0.36286569519207079,0.36286570815896185
120,0.88749260226489257,0.3517515675249101,0.35175156474591107,0.88209050397394773,0.36287596288673535,0.36287596288673535
121,0.88749260065828373,0.35176449235506146,0.35176449714639235,0.88209050397394773,0.36289386967577347,0.36289386967577347
122,0.88749260256613172,0.3517493470313906,0.35174934981038963,0.88209050397394773,0.36287612808796665,0.36287611512107559
123,0.8874926018632403,0.35178039200328842,0.35178039401562028,0.88209050397394773,0.36288042009725219,0.36288042009725219
124,0.88749260216447945,0.35175016355097677,0.35175016355097677,0.88209050397394773,0.36285106793745625,0.36285106793745625
125,0.88749259924435941,0.35174262374795556,0.3517426181899575,0.88209050397394773,0.36290360380313136,0.36290361677002242
126,0.8874925998549793,0.35175885738898988,0.35175885460999085,0.88209050397394773,0.36291166406820502,0.36291167703509608
127,0.88749260296778387,0.35174878203564369,0.35174878481464278,0.88209050397394773,0.36287514053384845,0.36287515350073951
128,0.88749259974642469,0.35174221687019891,0.35174221131220079,0.88209050397394773,0.36284249209283848,0.36284248435575794
129,0.8874925998468377,0.3517605985024585,0.35176061316412099,0.88209050397394773,0.36282558656559394,0.36282558656559394
130,0.88749260045745759,0.35177610357895533,0.3517761007999563,0.88209050397394773,0.36295282021433983,0.3629528240828801
131,0.88749259964601157,0.35175371509548614,0.35175371356215174,0.88209050397394773,0.36289014225809441,0.36289015522498552
132,0.88749260246571859,0.35174451658961625,0.35174451658961625,0.88209050397394773,0.36284657670151332,0.36284656373462226
133,0.88749260035704458,0.35175287524886251,0.35175287246986342,0.88209050397394773,0.3628722556728402,0.3628722556728402
134,0.88749260004766384,0.35174106046464476,0.35174105768564573,0.88209050397394773,0.36281602346443792,0.36281603643132898
135,0.88749260075869674,0.35175986669620779,0.35175987148753868,0.88209050397394773,0.36289308851555907,0.36289308851555907
136,0.88749260286737086,0.35173780601386007,0.35173779719786552,0.88209050397394773,0.36285010151785096,0.36285010151785096
137,0.88749259975456629,0.35175245148271606,0.35175244870371697,0.88209050397394773,0.36293926094275814,0.36293926094275814
138,0.88749260246571859,0.35176658841102809,0.35176658841102809,0.88209050397394773,0.36287887482752534,0.36287887482752534
139,0.88749260126076202,0.35173576355539526,0.35173576355539526,0.88209050397394773,0.36290077474787402,0.36290077474787402
140,0.88749260065828373,0.35174911301470257,0.35174911857270069,0.88209050397394773,0.36294277688234711,0.36294277688234711
141,0.88749260227303417,0.35176834291742676,0.35176833937176044,0.88209050397394773,0.36300521223489862,0.36300522520178968
142,0.88749260005580544,0.35175608780569367,0.35175608502669459,0.88209050397394773,0.36300369389932929,0.36300368093243823
143,0.88749260035704458,0.35174937491229563,0.35174937491229563,0.88209050397394773,0.36297900450819742,0.36297900450819742
144,0.88749260014807685,0.35175330695985246,0.35175330216852158,0.88209050397394773,0.36286852295570421,0.36286851521862373
145,0.88749260075869674,0.35175302854295537,0.35175302375162448,0.88209050397394773,0.3629364360409581,0.36293646197474028
146,0.8874925998468377,0.35174129804871002,0.35174130360670808,0.88209050397394773,0.36284572633811563,0.36284572633811563
147,0.8874926005578706,0.35174310896146199,0.35174311097379385,0.88209050397394773,0.3629244284908914,0.3629244284908914
148,0.88749260206406644,0.35174606412436116,0.35174606134536213,0.88209050397394773,0.36287078548191914,0.36287078548191914
149,0.88749259944518544,0.3517411192727698,0.35174112483076792,0.88209050397394773,0.36286668639945863,0.3628666604656765
150,0.88749260126076202,0.35175758013768488,0.35175758013768488,0.88209050397394773,0.36290534701422317,0.36290534701422317
151,0.88749260136117503,0.35173344322687744,0.35173344121454564,0.88209050397394773,0.3629064936090331,0.3629064936090331
152,0.88749260266654473,0.35176093321172658,0.3517609387697247,0.88209050397394773,0.36284977885246883,0.36284977885246883
153,0.88749260146158815,0.35175352370956636,0.35175351537256921,0.88209050397394773,0.36290281218329584,0.36290283288726743
154,0.88749260166241417,0.35175120519255426,0.35175120519255426,0.88209050397394773,0.36287442148554877,0.36287442148554877
155,0.88749260226489257,0.35175504156818366,0.35175504156818366,0.88209050397394773,0.36286471559030375,0.36286470262341269
156,0.88749260216447945,0.35175956222212379,0.35175956730112451,0.88209050397394773,0.36286061808438419,0.36286062582146472
157,0.887492601160349,0.35175853479170699,0.3517585320127079,0.88209050397394773,0.36293517159812894,0.36293517159812894
158,0.88749260286737086,0.35177095863807506,0.35177095863807506,0.88209050397394773,0.36291534957775323,0.36291534957775323
159,0.88749259954559856,0.35174294371007436,0.35174294093107528,0.88209050397394773,0.3628484176264869,0.36284843059337796
160,0.88749260206406644,0.35173993409887633,0.35173992854087821,0.88209050397394773,0.3629201755215718,0.3629201755215718
161,0.8874926018632403,0.35174494222968739,0.35174494500868647,0.88209050397394773,0.36284829770173899,0.36284828086630766
162,0.88749260126076202,0.35175491698001116,0.35175491698001116,0.88209050397394773,0.36289142174454336,0.3628914087776523
163,0.88749260166241417,0.35175900343841682,0.35175901177541397,0.88209050397394773,0.36286628364073081,0.36286629660762187
164,0.88749259924435941,0.35175234323608928,0.35175233212009305,0.88209050397394773,0.36285458910052426,0.36285460206741532
165,0.88749260005580544,0.35175891855546471,0.35175891654313285,0.88209050397394773,0.36289457324991214,0.36289457324991214
166,0.88749260126076202,0.35174093525906769,0.3517409289344024,0.88209050397394773,0.36289068199227209,0.3628906612883005
167,0.88749260146158815,0.35176785804179667,0.35176785804179667,0.88209050397394773,0.36286933076515909,0.36286934373205015
168,0.88749260025663146,0.3517478896797786,0.35174788134278145,0.88209050397394773,0.36292329830097142,0.36292329443243121
169,0.88749260316861001,0.35176836001207035,0.35176836001207035,0.88209050397394773,0.36286548084581582,0.36286549381270689
170,0.88749260246571859,0.35173503159309721,0.35173502325610007,0.88209050397394773,0.36283361987751561,0.36283361987751561
171,0.88749260286737086,0.35176971460449313,0.35176971460449313,0.88209050397394773,0.36283970430623153,0.36283970817477174
172,0.88749260095952287,0.35174635172769553,0.35174635450669456,0.88209050397394773,0.36294313980967269,0.36294315277656375
173,0.88749260105993588,0.35174385265037617,0.35174385619604243,0.88209050397394773,0.36287884251793301,0.3628788632219046
174,0.88749259964601157,0.35174720789008318,0.35174721066908221,0.88209050397394773,0.36280292760725613,0.36280292760725613
175,0.88749260296778387,0.35175924362507976,0.35175924640407885,0.88209050397394773,0.36284243907927455,0.36284244294781481
176,0.88749260065828373,0.35176125682806625,0.35176126439839617,0.88209050397394773,0.36289184384597239,0.36289184384597239
177,0.88749260095952287,0.35174129707850282,0.35174129985750185,0.88209050397394773,0.36287947373580648,0.36287947373580648
178,0.88749260085910986,0.35175221588113009,0.35175221310213106,0.88209050397394773,0.36286343266585591,0.36286343266585591
179,0.8874925998468377,0.35175735859799701,0.35175736262266066,0.88209050397394773,0.36282157646589075,0.36282157646589075
180,0.88749260196365343,0.35177509256878636,0.35177509458111822,0.88209050397394773,0.36282006386665117,0.36282006386665117
181,0.88749260166241417,0.35174661274328206,0.35174660996428303,0.88209050397394773,0.36287078548191914,0.36287078548191914
182,0.88749260136117503,0.3517458727574384,0.35174587553643749,0.88209050397394773,0.36294689216075848,0.36294689216075848
183,0.88749260166241417,0.35174500429038114,0.35174499873238302,0.88209050397394773,0.36289252943868011,0.36289251647178905
184,0.88749260316861001,0.35175465291539582,0.3517546556943949,0.88209050397394773,0.36284368267250788,0.36284368790231847
185,0.88749260065828373,0.35174861570278032,0.35174862403977747,0.88209050397394773,0.36288346013041195,0.36288342122973871
186,0.88749260297592547,0.35179386861130107,0.35179386861130107,0.88209050397394773,0.36290237188516516,0.36290237188516516
187,0.88749260034890298,0.3517480828025728,0.35174809037290278,0.88209050397394773,0.36281121386852594,0.362811226835417
188,0.88749260256613172,0.35175309277202826,0.35175309277202826,0.88209050397394773,0.36285542012122068,0.36285542012122068
189,0.88749260306819699,0.35176059895974499,0.3517605961807459,0.88209050397394773,0.36285963325280657,0.36285966305512896
190,0.88749260216447945,0.35173863130466199,0.35173862929233018,0.88209050397394773,0.36281769675055658,0.36281768378366552
191,0.88749260306819699,0.3517658092573096,0.3517658092573096,0.88209050397394773,0.36284229458201483,0.36284226864823266
192,0.88749260015621845,0.35175627428630019,0.35175626317030395,0.88209050397394773,0.3629307800768185,0.36293075414303638
193,0.88749260316861001,0.35175235882589401,0.35175236438389212,0.88209050397394773,0.36289352609114911,0.36289352609114911
194,0.8874926005578706,0.35175908635924358,0.35175908358024455,0.88209050397394773,0.36291537780353467,0.36291537780353467
195,0.88749260105993588,0.35174337371268549,0.35174338760768076,0.88209050397394773,0.36288517833845058,0.36288516537155951
196,0.8874926018632403,0.35174872722911449,0.35174873000811352,0.88209050397394773,0.36288242980708024,0.36288243503689083
197,0.88749259974642469,0.35173194993553453,0.35173195549353264,0.88209050397394773,0.36278975962174276,0.36278975962174276
