,filepath,tower
2212,raw/19/positive/276316_177805_19_0_11956.jpg,1
4371,raw/19/positive/273279_172059_19_0_21962.jpg,1
6021,raw/19/positive/281643_174700_19_0_23301.jpg,1
2286,raw/19/positive/277531_177857_19_0_24326.jpg,1
763,raw/19/negative/278346_175533_19_13566_1.jpg,0
6463,raw/19/positive/277009_181407_19_0_13092.jpg,1
6564,raw/19/negative/281045_175637_19_7951_2.jpg,0
5857,raw/19/negative/272779_170488_19_18394_2.jpg,0
14082,raw/19/positive/274979_177244_19_0_15947.jpg,1
55,raw/19/negative/277812_175570_19_58_2.jpg,0
9799,raw/19/positive/276497_182343_19_0_3298.jpg,1
3111,raw/19/negative/279804_174328_19_3900_1.jpg,0
7241,raw/19/positive/278315_178227_19_0_10346.jpg,1
3608,raw/19/positive/275240_179800_19_0_14970.jpg,1
14936,raw/19/positive/271899_175310_19_0_9982.jpg,1
13083,raw/19/positive/278939_172830_19_0_11050.jpg,1
7660,raw/19/negative/279550_174509_19_23667_0.jpg,0
11506,raw/19/negative/276983_169215_19_13056_0.jpg,0
14442,raw/19/negative/278283_176494_19_170_2.jpg,0
6981,raw/19/negative/281284_171698_19_8989_0.jpg,0
10401,raw/19/negative/271570_175870_19_9892_2.jpg,0
7886,raw/19/positive/272439_175945_19_0_15665.jpg,1
3686,raw/19/positive/275747_179495_19_0_19117.jpg,1
7824,raw/19/negative/273416_176075_19_20127_2.jpg,0
533,raw/19/positive/279315_181691_19_0_17370.jpg,1
12770,raw/19/negative/273986_169972_19_22271_2.jpg,0
13703,raw/19/negative/275750_180403_19_10284_0.jpg,0
8162,raw/19/negative/272493_174421_19_17877_2.jpg,0
9570,raw/19/negative/274976_177334_19_3468_0.jpg,0
12035,raw/19/positive/283302_175311_19_0_17487.jpg,1
12890,raw/19/positive/272030_175549_19_0_9018.jpg,1
11315,raw/19/negative/274436_179494_19_18289_2.jpg,0
4820,raw/19/negative/275029_179360_19_16611_1.jpg,0
3051,raw/19/negative/275365_171898_19_8594_0.jpg,0
11409,raw/19/negative/272352_176305_19_5172_1.jpg,0
1256,raw/19/negative/276965_169420_19_6285_2.jpg,0
6201,raw/19/positive/278075_178748_19_0_9676.jpg,1
2801,raw/19/negative/272730_171622_19_9330_1.jpg,0
9489,raw/19/negative/274802_176269_19_16031_2.jpg,0
11042,raw/19/negative/279738_178561_19_16136_0.jpg,0
11214,raw/19/negative/274133_169902_19_4373_1.jpg,0
1760,raw/19/negative/278151_176275_19_11594_2.jpg,0
9031,raw/19/positive/276897_169648_19_0_1760.jpg,1
7487,raw/19/positive/276850_178077_19_0_11315.jpg,1
850,raw/19/positive/276805_178258_19_0_5813.jpg,1
12893,raw/19/negative/275818_169956_19_19431_0.jpg,0
7935,raw/19/negative/283070_174282_19_17149_1.jpg,0
6163,raw/19/negative/274642_182174_19_19179_2.jpg,0
6593,raw/19/positive/275477_177248_19_0_21391.jpg,1
10592,raw/19/negative/275765_173304_19_21845_2.jpg,0
4798,raw/19/negative/280955_175667_19_8260_1.jpg,0
408,raw/19/positive/283031_174048_19_0_9443.jpg,1
1366,raw/19/positive/275520_175772_19_0_7223.jpg,1
4932,raw/19/negative/275182_177621_19_18038_2.jpg,0
12726,raw/19/negative/276356_179382_19_12772_0.jpg,0
14012,raw/19/negative/278367_177325_19_1188_2.jpg,0
9317,raw/19/negative/274132_182984_19_16783_2.jpg,0
3042,raw/19/positive/277267_170858_19_0_14194.jpg,1
11127,raw/19/negative/275830_180756_19_10279_2.jpg,0
1242,raw/19/positive/280806_172124_19_0_18705.jpg,1
12314,raw/19/negative/271950_175458_19_13030_1.jpg,0
6903,raw/19/positive/272923_174023_19_1_16405.jpg,1
11356,raw/19/negative/275731_169528_19_4977_1.jpg,0
1514,raw/19/positive/275381_180146_19_0_8168.jpg,1
9971,raw/19/negative/282106_173436_19_16797_0.jpg,0
7618,raw/19/negative/272711_174566_19_511_2.jpg,0
12930,raw/19/negative/274984_177365_19_9566_2.jpg,0
4009,raw/19/negative/272305_175344_19_16534_0.jpg,0
2382,raw/19/negative/275621_170509_19_218_1.jpg,0
3237,raw/19/negative/279404_176384_19_19253_1.jpg,0
8007,raw/19/positive/277651_178894_19_0_476.jpg,1
9362,raw/19/negative/276185_172988_19_6186_0.jpg,0
500,raw/19/negative/274737_177355_19_3911_2.jpg,0
4153,raw/19/positive/280846_175778_19_0_8838.jpg,1
9472,raw/19/negative/274385_177886_19_22975_0.jpg,0
1954,raw/19/positive/275573_177776_19_0_4675.jpg,1
5211,raw/19/positive/279133_177366_19_0_10084.jpg,1
8058,raw/19/negative/274572_170250_19_21710_1.jpg,0
2503,raw/19/negative/273824_174144_19_19401_2.jpg,0
14445,raw/19/negative/273466_174295_19_3194_1.jpg,0
13392,raw/19/positive/276932_172426_19_0_11467.jpg,1
12969,raw/19/negative/277376_181176_19_19984_2.jpg,0
3945,raw/19/negative/273792_174226_19_7115_0.jpg,0
12345,raw/19/negative/274152_178851_19_16694_1.jpg,0
9280,raw/19/negative/274258_173407_19_18588_0.jpg,0
4537,raw/19/negative/276113_173118_19_5865_2.jpg,0
8998,raw/19/negative/277309_181145_19_2224_2.jpg,0
7558,raw/19/negative/276784_169702_19_5393_2.jpg,0
6012,raw/19/negative/274715_173258_19_3831_0.jpg,0
6344,raw/19/negative/273805_174197_19_10507_0.jpg,0
2077,raw/19/negative/271914_174299_19_387_1.jpg,0
6104,raw/19/negative/273781_173928_19_3963_0.jpg,0
1072,raw/19/positive/275017_181192_19_0_2016.jpg,1
12170,raw/19/positive/271860_175320_19_0_15670.jpg,1
8383,raw/19/negative/276846_177886_19_13662_2.jpg,0
7331,raw/19/negative/279804_174328_19_3900_0.jpg,0
10961,raw/19/negative/275399_177496_19_23091_2.jpg,0
972,raw/19/negative/273619_170041_19_19231_1.jpg,0
3893,raw/19/positive/271719_176863_19_0_229.jpg,1
4348,raw/19/negative/272287_175978_19_18354_1.jpg,0
5479,raw/19/negative/273876_180709_19_7862_1.jpg,0
13269,raw/19/positive/273894_178754_19_0_6507.jpg,1
245,raw/19/positive/280280_180054_19_0_10498.jpg,1
11639,raw/19/positive/271770_176692_19_0_5439.jpg,1
9993,raw/19/negative/275545_170757_19_662_0.jpg,0
12719,raw/19/negative/283403_173091_19_19990_1.jpg,0
7972,raw/19/positive/276335_179434_19_0_2624.jpg,1
10976,raw/19/positive/275430_171899_19_0_14967.jpg,1
14244,raw/19/positive/274962_174524_19_0_7865.jpg,1
10893,raw/19/negative/278657_177459_19_9859_1.jpg,0
2472,raw/19/positive/272111_175833_19_0_47.jpg,1
14590,raw/19/negative/282951_175284_19_12463_0.jpg,0
722,raw/19/positive/276265_179533_19_0_13460.jpg,1
243,raw/19/negative/280980_175653_19_17827_0.jpg,0
14525,raw/19/negative/271701_176196_19_5449_0.jpg,0
12211,raw/19/negative/278668_172929_19_13764_0.jpg,0
8852,raw/19/negative/273437_182099_19_4510_1.jpg,0
799,raw/19/negative/274240_179495_19_7993_2.jpg,0
12845,raw/19/negative/277180_178297_19_9236_1.jpg,0
14785,raw/19/negative/279105_181628_19_11434_1.jpg,0
9425,raw/19/negative/279837_168809_19_18109_2.jpg,0
2506,raw/19/positive/277035_180635_19_0_12256.jpg,1
11870,raw/19/negative/274730_172782_19_22817_0.jpg,0
12909,raw/19/negative/277311_178463_19_18721_2.jpg,0
14287,raw/19/negative/280787_180840_19_20686_1.jpg,0
4842,raw/19/positive/279102_176182_19_0_1774.jpg,1
5803,raw/19/negative/275625_170636_19_21587_2.jpg,0
1097,raw/19/negative/271839_175342_19_5093_0.jpg,0
4945,raw/19/negative/279046_176598_19_297_0.jpg,0
2758,raw/19/positive/277814_182081_19_0_13288.jpg,1
7277,raw/19/positive/278333_177807_19_0_9188.jpg,1
14330,raw/19/negative/276969_181432_19_2057_0.jpg,0
826,raw/19/positive/275995_182432_19_0_3218.jpg,1
518,raw/19/positive/276976_177855_19_0_22729.jpg,1
6265,raw/19/negative/276325_172783_19_13735_0.jpg,0
5113,raw/19/negative/272995_176909_19_12663_1.jpg,0
13419,raw/19/positive/272538_174230_19_0_2988.jpg,1
10302,raw/19/negative/282408_173446_19_17832_2.jpg,0
9832,raw/19/negative/274401_170053_19_21687_1.jpg,0
4112,raw/19/negative/281468_171920_19_19022_2.jpg,0
14797,raw/19/negative/281405_171868_19_14309_2.jpg,0
7049,raw/19/negative/275808_166594_19_7558_2.jpg,0
3449,raw/19/negative/279866_181396_19_9935_1.jpg,0
9878,raw/19/positive/280836_176359_19_0_8739.jpg,1
5454,raw/19/positive/272805_172044_19_0_22980.jpg,1
8089,raw/19/positive/281485_171927_19_1_20840.jpg,1
8487,raw/19/positive/276918_169640_19_0_21890.jpg,1
1863,raw/19/negative/280781_175880_19_9794_1.jpg,0
11383,raw/19/positive/280183_179900_19_0_9509.jpg,1
9867,raw/19/negative/274634_170624_19_11574_1.jpg,0
928,raw/19/negative/271788_174397_19_19895_0.jpg,0
12710,raw/19/negative/282223_171855_19_22225_1.jpg,0
9525,raw/19/positive/277969_181069_19_0_23327.jpg,1
8727,raw/19/negative/276006_182450_19_7445_1.jpg,0
10314,raw/19/negative/275731_179013_19_6089_0.jpg,0
10121,raw/19/negative/278323_178322_19_7646_2.jpg,0
13979,raw/19/positive/271510_175907_19_1_20521.jpg,1
12978,raw/19/negative/274444_176383_19_8905_2.jpg,0
5119,raw/19/negative/274850_174535_19_14012_0.jpg,0
2236,raw/19/negative/279918_173908_19_11578_2.jpg,0
12630,raw/19/positive/283273_174552_19_1_14627.jpg,1
9232,raw/19/positive/277267_170286_19_0_4765.jpg,1
10143,raw/19/negative/279456_176324_19_9621_0.jpg,0
13498,raw/19/negative/276897_181329_19_16626_2.jpg,0
11655,raw/19/negative/281872_173505_19_1036_2.jpg,0
607,raw/19/negative/272740_171388_19_2441_2.jpg,0
4915,raw/19/negative/274062_172195_19_16422_1.jpg,0
12691,raw/19/negative/279539_169081_19_19772_1.jpg,0
13420,raw/19/negative/272347_174971_19_15916_1.jpg,0
5320,raw/19/negative/278428_177471_19_17709_2.jpg,0
2308,raw/19/positive/278837_177449_19_0_8422.jpg,1
3959,raw/19/positive/274103_183018_19_0_338.jpg,1
8592,raw/19/positive/273731_183032_19_0_4203.jpg,1
1337,raw/19/negative/272862_174111_19_22653_1.jpg,0
5264,raw/19/positive/274389_182700_19_0_5907.jpg,1
3316,raw/19/positive/283073_174068_19_0_10674.jpg,1
5403,raw/19/positive/276196_182810_19_0_22301.jpg,1
10978,raw/19/positive/278268_173586_19_0_23270.jpg,1
10986,raw/19/negative/281446_172620_19_18832_0.jpg,0
5566,raw/19/negative/278069_177953_19_21616_1.jpg,0
9116,raw/19/positive/273546_183075_19_0_12870.jpg,1
6595,raw/19/negative/272413_174658_19_17396_0.jpg,0
6710,raw/19/negative/275196_179750_19_4102_1.jpg,0
3084,raw/19/negative/276089_182676_19_21383_1.jpg,0
13561,raw/19/positive/277097_181341_19_0_3250.jpg,1
1795,raw/19/negative/277332_169766_19_19175_0.jpg,0
14136,raw/19/negative/279939_178066_19_22067_1.jpg,0
4982,raw/19/positive/274633_172915_19_0_18750.jpg,1
4276,raw/19/negative/275439_177769_19_19245_1.jpg,0
7337,raw/19/negative/277926_179284_19_17410_0.jpg,0
2275,raw/19/negative/281380_175074_19_6515_2.jpg,0
8751,raw/19/negative/282074_174473_19_19563_2.jpg,0
292,raw/19/positive/279479_174540_19_0_14646.jpg,1
5959,raw/19/negative/277305_181131_19_8118_0.jpg,0
1819,raw/19/positive/272198_175782_19_0_5722.jpg,1
8854,raw/19/positive/276841_178011_19_0_13376.jpg,1
6965,raw/19/negative/279286_181147_19_22737_0.jpg,0
8665,raw/19/positive/274240_177380_19_0_24302.jpg,1
6073,raw/19/negative/279034_177408_19_14415_1.jpg,0
12714,raw/19/negative/277153_171953_19_4047_2.jpg,0
11431,raw/19/negative/272647_176021_19_9546_1.jpg,0
14276,raw/19/negative/274679_172956_19_998_1.jpg,0
5,raw/19/negative/273199_174453_19_13620_2.jpg,0
9136,raw/19/negative/278326_178340_19_9205_1.jpg,0
6277,raw/19/negative/272943_174024_19_24443_0.jpg,0
11419,raw/19/negative/273873_183168_19_10952_2.jpg,0
1386,raw/19/positive/272514_174472_19_0_14774.jpg,1
13267,raw/19/positive/272295_173419_19_0_2992.jpg,1
3810,raw/19/negative/276663_168983_19_233_2.jpg,0
2443,raw/19/positive/279300_169325_19_0_19075.jpg,1
2099,raw/19/positive/280201_169750_19_0_9190.jpg,1
12841,raw/19/negative/282957_174014_19_3021_1.jpg,0
12797,raw/19/negative/282880_173519_19_1590_1.jpg,0
2006,raw/19/negative/271942_175304_19_3897_1.jpg,0
8169,raw/19/positive/274512_177676_19_0_18142.jpg,1
11281,raw/19/positive/277921_179172_19_0_15465.jpg,1
950,raw/19/negative/276952_169522_19_23170_2.jpg,0
3571,raw/19/negative/273562_172137_19_13143_2.jpg,0
13746,raw/19/negative/275621_182385_19_15680_0.jpg,0
9298,raw/19/negative/275791_173084_19_2430_0.jpg,0
10388,raw/19/negative/277276_170910_19_10527_0.jpg,0
14657,raw/19/negative/281057_168802_19_23784_2.jpg,0
6023,raw/19/negative/273257_175651_19_17352_1.jpg,0
5645,raw/19/negative/279134_181645_19_18558_2.jpg,0
9466,raw/19/positive/271823_174037_19_0_21543.jpg,1
8555,raw/19/negative/275544_170747_19_12217_1.jpg,0
10043,raw/19/negative/274240_179284_19_17791_2.jpg,0
