,filepath,tower
7220,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273315_173520_19_0_13261.jpg,1
14829,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273322_182494_19_0_2268.jpg,1
11443,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271808_175441_19_16097_0.jpg,0
14690,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274848_181964_19_1898_2.jpg,0
1698,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273961_176981_19_0_21696.jpg,1
12349,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272921_171918_19_0_1363.jpg,1
1783,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283210_174441_19_17789_0.jpg,0
2708,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272834_171777_19_0_1294.jpg,1
3944,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275433_179976_19_7608_2.jpg,0
5899,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274515_170302_19_4083_0.jpg,0
11873,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275380_177580_19_22389_0.jpg,0
14645,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279059_177399_19_0_10592.jpg,1
4596,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274678_174511_19_0_18482.jpg,1
13808,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277252_172443_19_12508_2.jpg,0
4147,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272567_174594_19_0_11595.jpg,1
14460,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273405_170189_19_0_11871.jpg,1
11352,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280781_175880_19_0_9794.jpg,1
7905,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274850_172581_19_0_10950.jpg,1
6721,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275056_181428_19_14454_1.jpg,0
10213,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280619_169243_19_4907_2.jpg,0
11794,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272259_174036_19_12533_0.jpg,0
10332,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278775_175692_19_0_12755.jpg,1
9385,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276965_177848_19_16825_2.jpg,0
9241,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274710_179304_19_24380_1.jpg,0
14960,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272841_170455_19_0_10020.jpg,1
6571,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272597_174445_19_13031_1.jpg,0
2782,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276236_178761_19_0_19947.jpg,1
5028,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279825_181564_19_0_919.jpg,1
11752,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274774_179379_19_13783_0.jpg,0
5146,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272327_174329_19_13238_0.jpg,0
5622,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271842_174123_19_14317_1.jpg,0
4640,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275510_171969_19_0_15086.jpg,1
6549,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278508_177277_19_18284_2.jpg,0
7325,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271810_174999_19_8727_2.jpg,0
5208,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277856_182271_19_17823_0.jpg,0
464,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273570_181091_19_0_19304.jpg,1
10989,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282833_173949_19_17831_1.jpg,0
6972,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277246_182809_19_8392_0.jpg,0
8478,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273795_174449_19_21270_1.jpg,0
1481,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276844_180240_19_5756_1.jpg,0
10254,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273308_176930_19_23917_1.jpg,0
3025,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275729_172412_19_0_20959.jpg,1
14836,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281709_174793_19_8406_2.jpg,0
2609,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280803_172130_19_0_20977.jpg,1
6746,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272341_174949_19_14762_1.jpg,0
1408,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279916_179516_19_10612_2.jpg,0
3193,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272373_176178_19_0_3571.jpg,1
14029,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275019_180240_19_23314_1.jpg,0
6254,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278903_180578_19_0_8101.jpg,1
5849,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276377_178652_19_0_7032.jpg,1
10188,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276533_182264_19_0_3165.jpg,1
8006,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277101_177995_19_0_10939.jpg,1
14035,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272944_174455_19_12549_0.jpg,0
143,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274437_179497_19_9058_2.jpg,0
14427,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271498_175795_19_7762_2.jpg,0
11033,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275206_172230_19_15310_2.jpg,0
8694,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276526_182146_19_19938_1.jpg,0
5336,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279783_178642_19_16824_0.jpg,0
7212,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274293_178805_19_12043_0.jpg,0
12844,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275618_179159_19_1723_2.jpg,0
10611,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273433_174308_19_0_927.jpg,1
14999,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277407_177833_19_9835_0.jpg,0
1411,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272065_179283_19_7096_0.jpg,0
8910,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274424_179658_19_0_15216.jpg,1
1616,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271890_174184_19_15284_0.jpg,0
2530,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280272_175060_19_19473_1.jpg,0
10058,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273505_172068_19_3089_0.jpg,0
12687,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277434_175587_19_23447_2.jpg,0
8846,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272588_171306_19_12619_2.jpg,0
4689,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272772_174486_19_0_450.jpg,1
7837,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282818_173649_19_384_0.jpg,0
8670,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276938_169622_19_9783_2.jpg,0
1839,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281136_175578_19_8074_2.jpg,0
14939,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275595_175584_19_816_1.jpg,0
4158,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275638_177780_19_0_7157.jpg,1
8091,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277109_180856_19_18205_0.jpg,0
14511,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272232_175808_19_10872_2.jpg,0
2690,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276518_182078_19_9932_0.jpg,0
7690,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283386_173144_19_13367_0.jpg,0
5475,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273020_175424_19_637_0.jpg,0
10059,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281024_168828_19_11439_0.jpg,0
10505,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280236_169553_19_4066_1.jpg,0
8695,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279832_174336_19_13284_2.jpg,0
8700,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274039_183008_19_0_6123.jpg,1
1609,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275568_168596_19_20519_2.jpg,0
5764,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273168_182844_19_18411_0.jpg,0
12485,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277260_170804_19_15302_1.jpg,0
4064,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271748_176532_19_5591_0.jpg,0
3645,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272326_179215_19_4286_1.jpg,0
2116,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275413_179398_19_15059_2.jpg,0
1497,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280585_180314_19_0_12343.jpg,1
4223,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272316_174253_19_19928_2.jpg,0
10552,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275095_172314_19_2848_2.jpg,0
11121,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282859_173536_19_6059_1.jpg,0
12150,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273038_176964_19_17059_1.jpg,0
5554,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276811_178486_19_1048_2.jpg,0
2150,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276242_167477_19_0_17699.jpg,1
14524,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272735_174541_19_749_2.jpg,0
10711,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274269_179949_19_0_14049.jpg,1
11945,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275119_174493_19_14839_2.jpg,0
1449,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271163_175634_19_4449_2.jpg,0
10067,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278630_172980_19_12368_2.jpg,0
1992,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273277_173901_19_0_14812.jpg,1
4325,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275834_178888_19_19978_1.jpg,0
1510,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279147_180810_19_0_8221.jpg,1
14974,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274984_181657_19_0_19398.jpg,1
7880,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271877_174318_19_22885_0.jpg,0
1121,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271120_175607_19_0_15307.jpg,1
2063,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272976_172889_19_0_18223.jpg,1
287,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283210_174688_19_9777_1.jpg,0
10152,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272892_172748_19_17739_1.jpg,0
2959,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274258_180061_19_10376_2.jpg,0
7542,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/283212_174276_19_0_15964.jpg,1
1602,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283143_174100_19_14834_2.jpg,0
9020,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275695_179494_19_0_6117.jpg,1
7293,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274910_176880_19_9388_1.jpg,0
3455,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280787_176241_19_13116_1.jpg,0
14342,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273828_174125_19_15818_0.jpg,0
10282,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276440_175638_19_1362_2.jpg,0
6401,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274722_182115_19_6722_2.jpg,0
6730,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275458_179718_19_1679_0.jpg,0
12910,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274529_179577_19_1456_0.jpg,0
2701,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274561_178461_19_0_8561.jpg,1
1396,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272337_174843_19_0_23154.jpg,1
11463,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275850_178877_19_19764_1.jpg,0
12256,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277173_170023_19_8391_0.jpg,0
11207,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279204_181816_19_0_16489.jpg,1
6679,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279054_174423_19_11071_1.jpg,0
12323,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280868_180583_19_0_175.jpg,1
1440,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274655_179400_19_22991_0.jpg,0
996,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271195_175935_19_11490_1.jpg,0
10988,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275629_175371_19_0_22828.jpg,1
9099,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279516_177421_19_16553_1.jpg,0
14385,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273237_170209_19_18155_1.jpg,0
11444,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274397_182604_19_3971_2.jpg,0
9288,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273236_174445_19_6943_1.jpg,0
10172,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275865_166748_19_4624_2.jpg,0
319,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274565_182379_19_5623_0.jpg,0
6914,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276563_168960_19_4119_0.jpg,0
6601,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273744_183125_19_22258_2.jpg,0
6156,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280982_168861_19_5638_1.jpg,0
8036,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277140_171250_19_3355_1.jpg,0
7614,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283221_174228_19_3019_1.jpg,0
10263,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276418_183003_19_22484_2.jpg,0
10830,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277868_181095_19_0_23213.jpg,1
6492,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274254_176134_19_0_24489.jpg,1
8515,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275884_176926_19_8795_0.jpg,0
7017,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276702_169653_19_22732_0.jpg,0
11533,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272943_173090_19_0_19027.jpg,1
11736,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272355_172759_19_0_20848.jpg,1
10975,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280893_180846_19_22265_0.jpg,0
7822,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276168_181108_19_6671_0.jpg,0
3247,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275839_180601_19_0_9315.jpg,1
14245,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274240_179488_19_13865_0.jpg,0
1358,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272600_174465_19_22390_1.jpg,0
14271,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272128_173935_19_12934_1.jpg,0
11662,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276026_173152_19_0_4462.jpg,1
12756,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278336_181266_19_13957_1.jpg,0
423,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276617_178763_19_23400_1.jpg,0
12014,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274417_170283_19_0_24211.jpg,1
9268,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277840_182318_19_11417_1.jpg,0
12445,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275681_166492_19_0_2055.jpg,1
7677,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275562_179246_19_22675_2.jpg,0
3412,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280437_174277_19_13869_1.jpg,0
5530,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272352_176199_19_5254_0.jpg,0
10195,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278152_181228_19_194_2.jpg,0
9129,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275545_170757_19_0_662.jpg,1
1476,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275389_180097_19_24001_2.jpg,0
13900,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275376_180107_19_13701_0.jpg,0
1090,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280952_168885_19_12235_2.jpg,0
1252,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271936_174677_19_0_13229.jpg,1
11332,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278079_181689_19_8769_0.jpg,0
13572,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272398_174665_19_0_5097.jpg,1
6739,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274220_182935_19_16914_1.jpg,0
9460,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280564_180288_19_14666_2.jpg,0
2192,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275014_180222_19_0_2734.jpg,1
13672,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276696_168976_19_3266_1.jpg,0
13852,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274966_174224_19_18167_1.jpg,0
9334,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272415_174001_19_20453_0.jpg,0
393,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274077_177167_19_0_21641.jpg,1
539,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278713_181687_19_123_2.jpg,0
6470,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275522_172169_19_0_14214.jpg,1
11549,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278115_178651_19_0_3348.jpg,1
4243,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280932_175679_19_389_0.jpg,0
232,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277681_182653_19_24479_0.jpg,0
14358,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280809_172118_19_9412_0.jpg,0
8130,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281439_171912_19_16039_0.jpg,0
3474,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274802_173670_19_2292_2.jpg,0
311,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275652_177012_19_8_1.jpg,0
4498,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277663_182686_19_3366_1.jpg,0
4099,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273405_174308_19_14833_2.jpg,0
6765,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272804_172055_19_0_12588.jpg,1
535,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274755_182083_19_0_13971.jpg,1
9320,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273641_170026_19_0_19394.jpg,1
3089,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276268_167483_19_16785_0.jpg,0
536,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272980_172064_19_0_2339.jpg,1
105,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275564_166255_19_15960_0.jpg,0
1759,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279721_177611_19_12115_0.jpg,0
3180,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274455_178002_19_0_6621.jpg,1
3711,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276523_182109_19_0_10847.jpg,1
1067,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277500_178779_19_12971_0.jpg,0
6092,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275357_175854_19_4970_0.jpg,0
3130,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273363_173914_19_17682_0.jpg,0
9195,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276525_182290_19_22779_0.jpg,0
13510,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282699_172153_19_6012_1.jpg,0
598,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280474_175300_19_0_2312.jpg,1
11095,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272705_174571_19_0_11753.jpg,1
10821,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279149_181648_19_9626_1.jpg,0
14613,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279018_180580_19_0_12521.jpg,1
3596,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279620_169001_19_0_4982.jpg,1
11556,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275752_175246_19_11208_0.jpg,0
3100,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276744_169008_19_0_3605.jpg,1
2805,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280051_180920_19_17081_2.jpg,0
12436,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274174_182976_19_20966_1.jpg,0
11581,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273850_169983_19_4153_2.jpg,0
2485,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273575_178836_19_23453_2.jpg,0
308,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280968_173823_19_20520_0.jpg,0
7006,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280865_176485_19_0_7464.jpg,1
7716,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271584_178016_19_20769_2.jpg,0
2212,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276316_177805_19_0_11956.jpg,1
4371,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273279_172059_19_0_21962.jpg,1
6021,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/281643_174700_19_0_23301.jpg,1
2286,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277531_177857_19_0_24326.jpg,1
763,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278346_175533_19_13566_1.jpg,0
6463,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277009_181407_19_0_13092.jpg,1
6564,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281045_175637_19_7951_2.jpg,0
5857,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272779_170488_19_18394_2.jpg,0
14082,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274979_177244_19_0_15947.jpg,1
55,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277812_175570_19_58_2.jpg,0
9799,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276497_182343_19_0_3298.jpg,1
3111,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279804_174328_19_3900_1.jpg,0
7241,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278315_178227_19_0_10346.jpg,1
3608,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275240_179800_19_0_14970.jpg,1
14936,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271899_175310_19_0_9982.jpg,1
13083,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278939_172830_19_0_11050.jpg,1
7660,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279550_174509_19_23667_0.jpg,0
11506,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276983_169215_19_13056_0.jpg,0
14442,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278283_176494_19_170_2.jpg,0
6981,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281284_171698_19_8989_0.jpg,0
10401,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271570_175870_19_9892_2.jpg,0
7886,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272439_175945_19_0_15665.jpg,1
3686,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275747_179495_19_0_19117.jpg,1
