,filepath,tower
77,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278195_179693_19_9033_0.jpg,0
78,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274792_182040_19_1252_1.jpg,0
79,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280996_171843_19_8868_1.jpg,0
80,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273436_181613_19_0_2250.jpg,1
81,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278214_181129_19_0_1367.jpg,1
82,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280743_174065_19_0_19966.jpg,1
83,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273374_182467_19_24378_2.jpg,0
84,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271568_175850_19_0_2886.jpg,1
85,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272830_175219_19_0_6179.jpg,1
86,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275063_171782_19_11308_0.jpg,0
87,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278336_181266_19_0_13957.jpg,1
88,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274711_179292_19_0_427.jpg,1
89,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272259_179214_19_21036_1.jpg,0
90,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/283176_174386_19_0_5107.jpg,1
91,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/283368_172982_19_0_1563.jpg,1
92,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276347_182972_19_7210_2.jpg,0
93,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272449_176446_19_15164_0.jpg,0
94,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271895_175481_19_0_15503.jpg,1
95,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276426_176287_19_5317_1.jpg,0
96,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278623_180325_19_9724_1.jpg,0
97,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274245_179278_19_22116_0.jpg,0
98,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283024_174045_19_4672_1.jpg,0
99,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279801_177710_19_0_12802.jpg,1
100,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275431_179774_19_6405_2.jpg,0
101,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275102_180278_19_15379_0.jpg,0
102,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272452_176431_19_13723_0.jpg,0
103,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273674_183104_19_3499_1.jpg,0
104,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275631_180370_19_9332_0.jpg,0
105,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275564_166255_19_15960_0.jpg,0
106,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/281157_175194_19_0_11026.jpg,1
107,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274284_176144_19_0_14149.jpg,1
108,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277794_182395_19_0_10435.jpg,1
109,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275232_182413_19_16045_0.jpg,0
110,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273977_177091_19_12742_2.jpg,0
111,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272110_175837_19_513_1.jpg,0
112,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274683_177428_19_0_4793.jpg,1
113,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273597_173716_19_13884_0.jpg,0
114,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274989_177406_19_1031_2.jpg,0
115,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280822_175805_19_3890_0.jpg,0
116,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274225_178869_19_20866_2.jpg,0
117,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275241_179813_19_1290_0.jpg,0
118,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282117_171894_19_14109_0.jpg,0
119,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272847_174183_19_0_2980.jpg,1
120,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272346_174883_19_21649_2.jpg,0
121,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279424_181797_19_5857_1.jpg,0
122,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280826_172425_19_16580_1.jpg,0
123,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278979_172629_19_4974_0.jpg,0
124,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275249_174909_19_20499_2.jpg,0
125,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277784_182415_19_2918_1.jpg,0
126,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279107_172318_19_19667_1.jpg,0
127,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275577_172219_19_0_9319.jpg,1
128,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282313_171841_19_3958_0.jpg,0
129,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279534_174523_19_21159_1.jpg,0
130,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275009_174288_19_15043_2.jpg,0
131,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/282768_174633_19_18670_1.jpg,0
132,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275173_182453_19_24146_1.jpg,0
133,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276143_181050_19_0_7456.jpg,1
134,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277927_179274_19_11324_1.jpg,0
135,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280836_176417_19_0_11210.jpg,1
136,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274107_169911_19_0_23597.jpg,1
137,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273680_173875_19_6818_2.jpg,0
138,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279624_174476_19_9357_2.jpg,0
139,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275798_180670_19_0_7718.jpg,1
140,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283264_172866_19_21471_0.jpg,0
141,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275155_182471_19_0_5479.jpg,1
142,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281635_174692_19_12505_1.jpg,0
143,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274437_179497_19_9058_2.jpg,0
144,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275503_182371_19_3956_2.jpg,0
145,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279462_174574_19_11906_0.jpg,0
146,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275176_171879_19_137_2.jpg,0
147,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275887_175080_19_17478_1.jpg,0
148,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272588_171280_19_18566_0.jpg,0
149,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271944_175410_19_5416_0.jpg,0
150,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275939_168686_19_0_20817.jpg,1
151,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278371_175683_19_0_11017.jpg,1
152,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275876_180766_19_2501_0.jpg,0
153,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275816_174023_19_19884_2.jpg,0
154,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272582_174621_19_20112_1.jpg,0
155,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277963_181108_19_12923_2.jpg,0
156,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274033_177130_19_7522_0.jpg,0
157,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272352_172775_19_15782_1.jpg,0
158,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279369_181721_19_16357_1.jpg,0
159,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283216_174745_19_12988_0.jpg,0
160,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279121_176293_19_0_8114.jpg,1
161,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275590_173645_19_14476_2.jpg,0
162,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274299_173369_19_0_11177.jpg,1
163,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281853_168172_19_10053_1.jpg,0
164,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275359_177862_19_146_1.jpg,0
165,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276376_175638_19_0_4160.jpg,1
166,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275015_179587_19_6576_2.jpg,0
167,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277088_171392_19_11288_1.jpg,0
168,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272982_174440_19_21854_2.jpg,0
169,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280752_175907_19_18416_2.jpg,0
170,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274782_176386_19_0_5350.jpg,1
171,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279019_176593_19_23646_0.jpg,0
172,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274972_181092_19_0_13012.jpg,1
173,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275452_177289_19_0_4268.jpg,1
174,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277726_181076_19_0_18869.jpg,1
175,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275877_167020_19_10603_0.jpg,0
176,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277307_169794_19_14997_1.jpg,0
177,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277283_170957_19_11783_2.jpg,0
178,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279705_178494_19_7649_1.jpg,0
179,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273467_172068_19_3612_1.jpg,0
180,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280542_169312_19_12671_0.jpg,0
181,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273549_181155_19_7302_1.jpg,0
182,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274367_177579_19_0_18868.jpg,1
183,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278139_181206_19_18024_2.jpg,0
184,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274216_180116_19_10524_2.jpg,0
185,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280104_170043_19_21163_1.jpg,0
186,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273977_169976_19_215_2.jpg,0
187,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274759_174505_19_0_21618.jpg,1
188,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277480_178760_19_14796_1.jpg,0
189,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275954_182369_19_21066_1.jpg,0
190,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/274615_179757_19_0_5549.jpg,1
191,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275895_176920_19_6385_1.jpg,0
192,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275897_169536_19_15684_1.jpg,0
193,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273773_174268_19_7659_1.jpg,0
194,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279904_168203_19_0_3350.jpg,1
195,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278927_181597_19_13513_2.jpg,0
196,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271898_175249_19_11179_0.jpg,0
197,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279959_181233_19_8288_0.jpg,0
198,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271196_175664_19_22778_2.jpg,0
199,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274214_174949_19_21392_0.jpg,0
200,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272935_174019_19_9612_2.jpg,0
201,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/271920_174676_19_0_17839.jpg,1
202,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275011_181189_19_24233_1.jpg,0
203,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/276244_179530_19_0_24154.jpg,1
204,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277056_171478_19_7976_0.jpg,0
205,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279821_178667_19_0_13298.jpg,1
206,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272067_175643_19_0_16780.jpg,1
207,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278113_175703_19_4415_0.jpg,0
208,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276572_178895_19_1798_2.jpg,0
209,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279359_169163_19_0_20403.jpg,1
210,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275250_174827_19_0_23746.jpg,1
211,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273609_176991_19_23218_2.jpg,0
212,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275830_173155_19_0_21713.jpg,1
213,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279848_178244_19_18668_2.jpg,0
214,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/279145_181838_19_0_22431.jpg,1
215,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/281000_171854_19_15204_2.jpg,0
216,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278239_177259_19_0_15933.jpg,1
217,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278553_173083_19_16463_1.jpg,0
218,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273433_170170_19_12209_1.jpg,0
219,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276068_178745_19_4064_2.jpg,0
220,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277556_181118_19_0_9742.jpg,1
221,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279100_172347_19_9593_1.jpg,0
222,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280126_180955_19_22098_1.jpg,0
223,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279786_178303_19_17643_1.jpg,0
224,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280974_168867_19_0_9305.jpg,1
225,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272266_173580_19_0_8030.jpg,1
226,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275219_180279_19_12804_2.jpg,0
227,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276196_182810_19_22301_2.jpg,0
228,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/281714_174653_19_0_11477.jpg,1
229,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273757_183133_19_0_11037.jpg,1
230,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276410_181321_19_22759_2.jpg,0
231,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275625_181052_19_16512_1.jpg,0
232,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277681_182653_19_24479_0.jpg,0
233,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/277460_182770_19_0_7569.jpg,1
234,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273958_176970_19_2969_1.jpg,0
235,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280377_175140_19_10510_0.jpg,0
236,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275647_181043_19_1_23443.jpg,1
237,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278875_176533_19_6631_2.jpg,0
238,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/283170_174879_19_21500_0.jpg,0
239,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/274246_173405_19_12567_1.jpg,0
240,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/277290_181123_19_17252_1.jpg,0
241,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275560_182368_19_0_3251.jpg,1
242,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273383_183027_19_20156_1.jpg,0
243,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280980_175653_19_17827_0.jpg,0
244,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272658_171009_19_8398_0.jpg,0
245,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/280280_180054_19_0_10498.jpg,1
246,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/280520_175339_19_5660_2.jpg,0
247,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278589_177164_19_0_19030.jpg,1
248,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/278945_172848_19_0_16055.jpg,1
249,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273913_178761_19_8158_0.jpg,0
250,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276751_172470_19_18263_1.jpg,0
251,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/273797_174015_19_0_16590.jpg,1
252,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/272928_174016_19_0_4261.jpg,1
253,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273725_178749_19_12800_0.jpg,0
254,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275589_177116_19_0_11894.jpg,1
255,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279163_174559_19_20556_1.jpg,0
256,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271657_176920_19_17776_1.jpg,0
257,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272742_174169_19_18075_2.jpg,0
258,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/275130_172269_19_17223_1.jpg,0
259,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/276845_178155_19_11192_2.jpg,0
260,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/279897_168405_19_7412_1.jpg,0
261,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/282766_173394_19_0_9656.jpg,1
262,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/278407_176459_19_4639_2.jpg,0
263,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/281111_175622_19_0_15616.jpg,1
264,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/272859_174206_19_18676_0.jpg,0
265,/home/tanuj/Workspace/power-grid-detection/dataset/raw/positive/275678_180348_19_1_7215.jpg,1
266,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/273857_178744_19_22504_0.jpg,0
267,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271772_176720_19_10104_1.jpg,0
268,/home/tanuj/Workspace/power-grid-detection/dataset/raw/negative/271733_176404_19_23532_1.jpg,0
